Name,Address,Score,Reviews,Budget
ボーノ!,東京都練馬区富士見台2-18-8,3.00,5,"￥3,000～￥3,999"
南欧料理 ラ　Donna,東京都練馬区石神井台4-7-2,3.05,6,"￥5,000～￥5,999"
オステリアエンメ,東京都練馬区石神井町2-9-15,3.51,19,"￥5,000～￥5,999"
ピザダーノ 上石神井店,東京都練馬区上石神井4-10-39,-,1,"￥1,000～￥1,999"
イル・ポンテ,東京都練馬区石神井町6-32-28,3.03,16,-
CONA 江古田店,東京都練馬区旭丘1-67-6,3.07,7,"￥2,000～￥2,999"
Pizzeria＆Wine Bar Luna Lucca,東京都練馬区富士見台2-33-5,3.55,50,"￥3,000～￥3,999"
サウンドスクエア 石神井店,東京都練馬区石神井町3-27-1,-,1,"￥2,000～￥2,999"
ダ・アオキ・タッポスト,東京都練馬区早宮4-37-29,3.68,241,"￥4,000～￥4,999"
伊食工房 JYONNOBI,東京都練馬区栄町6-12,3.05,17,"￥2,000～￥2,999"
MAR-DE NAPOLI 大泉学園店,東京都練馬区大泉学園町1丁目2-9,3.30,58,"￥3,000～￥3,999"
リオーネ,東京都練馬区東大泉5-40-27,3.13,20,"￥2,000～￥2,999"
タッポスト チャオラ,東京都練馬区練馬4-15-18,3.51,87,"￥1,000～￥1,999"
ピザーラ 練馬,東京都練馬区氷川台3-25-7,3.02,5, ～￥999
ドミノ・ピザ 桜台店,東京都練馬区羽沢2-1-1,3.03,5,"￥2,000～￥2,999"
ピッターレ,東京都練馬区豊玉北5-20-3,3.04,12,"￥2,000～￥2,999"
ア ミオ アージョ,東京都練馬区大泉学園町7-15-13,3.55,71,"￥6,000～￥7,999"
Caro,東京都練馬区豊玉上2-13-11,3.07,13,"￥3,000～￥3,999"
ドミノピザ 中村橋店,東京都練馬区中村北3-10-9,3.02,3,"￥4,000～￥4,999"
ナポリの窯 吉祥寺通り店,東京都練馬区関町南3-6-10,3.03,1,"￥1,000～￥1,999"
ピッツェリア・ヴィーコロ・デル・ソーレ,東京都練馬区中村南3-12-1,3.09,21,"￥3,000～￥3,999"
サルティンボッカ,東京都練馬区早宮2-19-14,3.07,30,"￥1,000～￥1,999"
ドミノピザ 新江古田店,東京都練馬区豊玉北1-1-11,3.02,1,"￥2,000～￥2,999"
スノー グース,東京都練馬区中村北4-10-9,3.07,16,"￥4,000～￥4,999"
リングラツィオ,東京都練馬区小竹町1-55-3,-,2,"￥1,000～￥1,999"
モンマルト,東京都練馬区北町8-27-7,3.06,8,"￥1,000～￥1,999"
Gemelli,東京都大田区山王3-28-2,3.06,11,"￥3,000～￥3,999"
カステルモーラ,東京都大田区羽田空港3-4-2,3.50,88,"￥3,000～￥3,999"
Pizzeria B,東京都大田区蒲田5-41-5,3.09,29,"￥3,000～￥3,999"
CONA 蒲田店,東京都大田区蒲田5-20-1,3.06,6,"￥2,000～￥2,999"
ピッツェリア ダ グランツァ 洗足池店,東京都大田区上池台2-37-6,3.38,14,"￥3,000～￥3,999"
エッセドゥエ 羽田空港店,東京都大田区羽田空港2-6-5,3.42,31,"￥2,000～￥2,999"
酒菜酒房　下丸子一休,東京都大田区下丸子3-8-11,3.06,5,"￥3,000～￥3,999"
SALVATORE CUOMO & BAR 蒲田店,東京都大田区蒲田5-19-12,3.07,39,"￥3,000～￥3,999"
ルーチェ 梅屋敷店,東京都大田区東蒲田1-1-4,3.10,22,"￥3,000～￥3,999"
アル ガンベリーノ,東京都大田区大森北4-8-5,3.17,118,"￥2,000～￥2,999"
ナポリの窯 蒲田店,東京都大田区西蒲田8-15-11,3.01,4, ～￥999
ドミノ・ピザ 大森西店,東京都大田区大森西5-1-3,-, - ,-
餃子とワイン屋,東京都大田区大森北1-16-8,3.30,10,"￥1,000～￥1,999"
自由雲,東京都大田区池上4-31-20,3.01,6,"￥3,000～￥3,999"
La Castagna,東京都大田区千鳥1-18-4,-,1,"￥3,000～￥3,999"
オリーブハウス,東京都大田区西蒲田7-51-5,3.00,17,-
カーニャ カーニャ,東京都大田区上池台1-8-6,3.08,17,"￥2,000～￥2,999"
イタリアン　マリオ,東京都大田区千鳥1-18-4,3.06,6,"￥6,000～￥7,999"
プリンチペ デル ソーレ,東京都大田区東蒲田1-1-3,3.30,5,"￥3,000～￥3,999"
東京シェフズキッチン トゥ・ザ・ハーブズ エクスプレス,東京都大田区羽田空港3-3-2,3.03,11,-
ドミノ・ピザ 洗足店,東京都大田区北千束2-1,-,1,"￥2,000～￥2,999"
ドミノピザ 蒲田店,東京都大田区西蒲田7-22-2,3.03,5,"￥1,000～￥1,999"
ドミノ・ピザ 下丸子店,東京都大田区下丸子2-13-4,3.00,1,"￥1,000～￥1,999"
Pizza Land,東京都大田区西蒲田7-63-1,3.07,26,"￥1,000～￥1,999"
風炉里庵,東京都大田区大森西5-10-3,3.03,6,-
HUB 蒲田西口店,東京都大田区西蒲田7-70-1,3.06,22,"￥2,000～￥2,999"
ぽとり,東京都大田区大森東5-9-11,3.01,3,-
カプリチョーザ 池上店,東京都大田区池上3-40-2,3.07,18,"￥1,000～￥1,999"
スル セーリオ,東京都大田区北千束3-35-3,3.21,14,"￥4,000～￥4,999"
グランパークホテル　パネックス東京,東京都大田区蒲田5-9-19,3.04,14,"￥3,000～￥3,999"
ロイヤルドミニコイタリアンダイニング,東京都大田区羽田空港3-3-2,3.05,41,"￥1,000～￥1,999"
Pizza.K,東京都大田区萩中1-6-18,-,1,"￥3,000～￥3,999"
カプリチョーザピッツァ＆ビュッフェ アトレ大森店,東京都大田区大森北1-6-16,3.07,32,"￥2,000～￥2,999"
KURA 蒲田店,東京都大田区蒲田5-19-15,3.02,15,-
Porta,東京都大田区矢口1-16-3,-, - ,"￥2,000～￥2,999"
ダーツバー ティーズ,東京都大田区蒲田5-8-4,-, - ,"￥2,000～￥2,999"
ストロベリーコーンズ 馬込店,東京都大田区中馬込3-26-1,-, - ,-
ナポリの窯 馬込店,東京都大田区中馬込3-26-1,3.01,2,-
ブルースカイ レストラン 南テラス店,東京都大田区羽田空港3-3-2,3.03,8,-
マルコ,東京都大田区下丸子3-8-3,3.06,16,"￥3,000～￥3,999"
ピッツェリア　マツヒサ,東京都大田区田園調布2-23-6,3.07,12,"￥2,000～￥2,999"
センプレ ピッツァ アトレ大森店,東京都大田区大森北1-6-16,3.06,14,-
ピッツァリーナ,東京都世田谷区北沢3-30-3,3.27,18,"￥4,000～￥4,999"
ど,東京都世田谷区三軒茶屋2-20-17,3.05,2,"￥2,000～￥2,999"
モデラート,東京都世田谷区祖師谷3-30-4,3.09,10,"￥3,000～￥3,999"
ボンジョリーナ,東京都世田谷区代沢2-36-29,3.51,38,"￥4,000～￥4,999"
CHICAMA,東京都世田谷区玉川2-24-1,3.24,18,"￥3,000～￥3,999"
ENISHI,東京都世田谷区池尻3-23-5,-, - ,"￥3,000～￥3,999"
アンティコ フォルノ,東京都世田谷区桜新町2-17-15,3.15,7,"￥3,000～￥3,999"
ルーナ ピッコラ,東京都世田谷区三軒茶屋1-20-7,3.06,20,"￥3,000～￥3,999"
ピッツェリア・トラットリア・メッシーナ,東京都世田谷区玉川3-14-9,3.16,64,"￥3,000～￥3,999"
PAPA KARA,東京都世田谷区北沢2-13-4,3.14,13,"￥3,000～￥3,999"
PIZZERIA IMOLA,東京都世田谷区奥沢3-31-9,3.50,66,"￥3,000～￥3,999"
オルガニコ,東京都世田谷区奥沢6-21-11,3.54,32,"￥5,000～￥5,999"
Italian kitchen VANSAN 祖師谷大蔵店,東京都世田谷区祖師谷3-32-3,3.23,34,"￥2,000～￥2,999"
ラ・ベファーナ 下北沢,東京都世田谷区代田5-31-3,3.42,105,"￥3,000～￥3,999"
202,東京都世田谷区経堂1-22-18,3.04,7,"￥4,000～￥4,999"
ピザ・セカンドハウス,東京都世田谷区等々力3-18-6,3.02,4,"￥3,000～￥3,999"
ドミノピザ 赤堤店,東京都世田谷区赤堤3-12-1,-, - ,-
ドミノピザ 世田谷公園店,東京都世田谷区池尻1-7-18,-, - ,-
PIZZA SALVATORE CUOMO 三軒茶屋,東京都世田谷区野沢1-35-9,3.12,24,"￥3,000～￥3,999"
SAVOY 三宿通り店,東京都世田谷区下馬1-23-13,3.59,87,"￥3,000～￥3,999"
ピザニスタセブン,東京都世田谷区太子堂4-23-4,3.06,4,"￥2,000～￥2,999"
ナポリの窯 千歳船橋店,東京都世田谷区船橋4-18-6,3.00,1,"￥1,000～￥1,999"
ウノ,東京都世田谷区梅丘1-23-5,3.02,7,"￥2,000～￥2,999"
PIZZA SALVATORE CUOMO 明大前,東京都世田谷区松原2-46,3.07,27,"￥3,000～￥3,999"
BEER&PUB WANIWANI,東京都世田谷区松原2-39-15,-,2,"￥2,000～￥2,999"
ピザスタンド ポコ 豪徳寺1丁目店,東京都世田谷区豪徳寺1-43-7,-, - ,-
ラルテ,東京都世田谷区三軒茶屋1-35-17,3.61,181,"￥5,000～￥5,999"
カフェ ラ・ボエム 世田谷,東京都世田谷区池尻1-9-11,3.01,96,"￥2,000～￥2,999"
Ann's craft beer cafe,東京都世田谷区南烏山5-32-6,3.38,5,"￥2,000～￥2,999"
プルチーノ,東京都世田谷区南烏山6-30-7,3.11,28,"￥4,000～￥4,999"
ピッツェリア トニーノ,東京都世田谷区松原3-28-10,3.44,105,"￥4,000～￥4,999"
フォルツァ ドンナ,東京都世田谷区若林1-17-3,3.02,6,"￥2,000～￥2,999"
ゲレロ,東京都世田谷区北沢3-23-23,3.33,7,"￥6,000～￥7,999"
CONA 豪徳寺店,東京都世田谷区豪徳寺1-23-14,3.00,13,"￥2,000～￥2,999"
ピッツェリア チーロ 桜新町店,東京都世田谷区桜新町1-8-9,3.58,30,"￥3,000～￥3,999"
ダ・オッジ,東京都世田谷区代沢2-29-2,3.56,47,"￥4,000～￥4,999"
アオジ ソシガヤ,東京都世田谷区祖師谷2-4-7,3.55,72,"￥4,000～￥4,999"
Vino,東京都世田谷区等々力2-18-11,3.07,4,"￥2,000～￥2,999"
Dino,東京都世田谷区南烏山5-11-3,3.23,12,"￥2,000～￥2,999"
フォレスタ,東京都世田谷区三宿1-7-6,3.04,5,"￥3,000～￥3,999"
マルデナポリ 上野毛店,東京都世田谷区中町3-30-1,3.00,28,"￥3,000～￥3,999"
焼きたてPIZZA 用賀店,東京都世田谷区用賀2-36-13,3.00,6, ～￥999
ナポリの窯 奥沢店,東京都世田谷区奥沢4-4-6,3.00,1,"￥2,000～￥2,999"
エノテカ・クラフト,東京都世田谷区南烏山5-25-4,3.18,34,"￥3,000～￥3,999"
だん家 千歳船橋店,東京都世田谷区船橋1-9-34,3.03,4,"￥2,000～￥2,999"
Pizza Stand Poco 若林店,東京都世田谷区若林4-3-12,3.05,12,"￥2,000～￥2,999"
ごえん,東京都世田谷区北沢2-14-16,3.00,5,"￥1,000～￥1,999"
ドン ピッツァ,東京都世田谷区北沢2-34-9,3.05,9,"￥2,000～￥2,999"
ジョリーパスタ 三軒茶屋店,東京都世田谷区三軒茶屋1-38-7,3.06,28,"￥1,000～￥1,999"
マルデナポリ 世田谷本店,東京都世田谷区用賀2-29-20,3.21,137,"￥3,000～￥3,999"
ジョリーパスタ 深沢店,東京都世田谷区深沢8-10-14,3.02,9,-
フリッツァ専門店 セモア  三軒茶屋,東京都世田谷区三軒茶屋1-37-1,3.42,73,"￥1,000～￥1,999"
ピザスタンド ポコ 世田谷1丁目店,東京都世田谷区世田谷1-16-24,3.04,2, ～￥999
イル ピッツァイオーロ,東京都世田谷区太子堂4-20-7,3.59,82,"￥4,000～￥4,999"
シンイチロウピッツア,東京都世田谷区三軒茶屋1-35-3,3.08,7,-
K's Dining,東京都世田谷区三軒茶屋1-37-8,3.08,14,"￥2,000～￥2,999"
オーバーテイク,東京都世田谷区代田6-7-24,3.07,9,"￥3,000～￥3,999"
イル チェーロ,東京都世田谷区松原2-41-6,3.06,14,"￥3,000～￥3,999"
ナポリスタカ 駒沢店,東京都世田谷区上馬4-5-1,3.52,40,"￥4,000～￥4,999"
OTTO,東京都世田谷区野毛1-17-11,3.12,87,"￥3,000～￥3,999"
ピッツェリア　ドォーロローマ 二子玉川店,東京都世田谷区玉川2-21-1,3.10,31,"￥2,000～￥2,999"
ナポリの窯 上馬店,東京都世田谷区上馬4-36-19,3.02,3,"￥1,000～￥1,999"
アイビアー ル サン パーム 二子玉川ライズ,東京都世田谷区玉川2-21-1,3.09,31,"￥1,000～￥1,999"
Connect Kitchen,東京都世田谷区船橋1-1-17,3.00,8,"￥2,000～￥2,999"
シェーキーズ 成城店,東京都世田谷区成城8-19-11,3.02,20,"￥1,000～￥1,999"
ワイン食堂イナセヤ マーレ,東京都世田谷区若林1-8-7,3.30,8,"￥5,000～￥5,999"
PIZZA SALVATORE CUOMO 経堂,東京都世田谷区宮坂3-1-45,3.05,18,"￥3,000～￥3,999"
イルリトローボ 渋谷店,東京都渋谷区宇田川町31-1,3.50,20,"￥3,000～￥3,999"
恵比寿 ES Classico,東京都渋谷区恵比寿1-24-11,3.58,103,"￥6,000～￥7,999"
イタリアンダイニングDONA 竹下通り店,東京都渋谷区神宮前1-20-6,-,2,"￥1,000～￥1,999"
エムスポ 渋谷店,東京都渋谷区宇田川町12-3,3.07,41,"￥3,000～￥3,999"
ピッツェリア バール ナポリ 渋谷宮益坂,東京都渋谷区渋谷1-5-6,3.07,34,"￥3,000～￥3,999"
goo ITALIANO 代々木上原店,東京都渋谷区西原3-2-2,3.04,14,"￥3,000～￥3,999"
ピッツェリア メリ プリンチペッサ,東京都渋谷区円山町22-11,3.54,93,"￥2,000～￥2,999"
ミーンズ ピッツァ＆カフェバール 渋谷センター街,東京都渋谷区宇田川町21-7,3.07,34,"￥1,000～￥1,999"
ピッツァ ケベロス 明治神宮前店,東京都渋谷区神宮前6-12-4,3.64,52,"￥3,000～￥3,999"
トスカーナ 代々木店,東京都渋谷区代々木1-53-4,3.58,133,"￥3,000～￥3,999"
トラットリア・オゼール,東京都渋谷区神宮前5-50-1,3.32,31,"￥3,000～￥3,999"
Trattoria Pizzeria LOGIC フレンテ笹塚,東京都渋谷区笹塚1-47-1,3.00,8,"￥2,000～￥2,999"
ピッツェリア カンテラ,東京都渋谷区神宮前6-28-6,3.58,90,"￥3,000～￥3,999"
cafe&dining ballo ballo 渋谷,東京都渋谷区宇田川町12-18,3.06,57,"￥2,000～￥2,999"
GAB 恵比寿,東京都渋谷区恵比寿西1-13-2,3.46,43,"￥4,000～￥4,999"
レッドペッパー 恵比寿店,東京都渋谷区恵比寿1-12-5,3.38,107,"￥4,000～￥4,999"
CONA 恵比寿店,東京都渋谷区恵比寿1-6-1,3.08,89,"￥3,000～￥3,999"
ワイン酒場 ウラッチェ！,東京都渋谷区円山町7-7,3.51,60,"￥2,000～￥2,999"
#3 AOYAMA TOKYO,東京都渋谷区神宮前3-42-18,3.33,37,"￥3,000～￥3,999"
Icon,東京都渋谷区道玄坂2-23-12,3.03,19,"￥3,000～￥3,999"
ナポリマニア,東京都渋谷区渋谷2-7-13,3.53,105,"￥4,000～￥4,999"
CONA 渋谷桜丘店,東京都渋谷区桜丘町15-17,3.03,36,"￥3,000～￥3,999"
アンティーカ・ピッツェリア・ダ・ミケーレ 恵比寿,東京都渋谷区恵比寿4-4-7,3.60,409,"￥3,000～￥3,999"
UNTITLED,東京都渋谷区宇田川町3-12,3.20,14,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO 代官山,東京都渋谷区鶯谷町19-19,3.07,34,"￥4,000～￥4,999"
ピッツェリア・ドォーロ 恵比寿店,東京都渋谷区広尾1-3-18,3.08,28,"￥4,000～￥4,999"
ピッツェリア ラブォナヴィータ,東京都渋谷区代々木1-45-3,3.05,5,"￥5,000～￥5,999"
リストランテ・ベニーレベニーレ,東京都渋谷区神宮前4-31-10,3.12,120,"￥5,000～￥5,999"
ピッツェリア・ドォーロ 新宿店,東京都渋谷区代々木2-15-9,3.12,53,"￥4,000～￥4,999"
TENOHA＆STYLE　RESTAURANT,東京都渋谷区代官山町20-23,3.49,37,"￥3,000～￥3,999"
表参道バンブー,東京都渋谷区神宮前5-8-8,3.52,227,"￥5,000～￥5,999"
ヴィッラ ビアンキ 新宿店,東京都渋谷区代々木2-2-1,3.25,23,"￥3,000～￥3,999"
PIZZA SALVATORE CUOMO 代々木,東京都渋谷区代々木3-22-7,3.07,39,"￥3,000～￥3,999"
渋谷 ドラエモン,東京都渋谷区渋谷1-25-6,3.53,46,"￥3,000～￥3,999"
ピンサデローマ 表参道店,東京都渋谷区神宮前1-9-8,3.51,65,"￥2,000～￥2,999"
Ventuno Tokyo,東京都渋谷区宇田川町24-1,3.01,55,"￥2,000～￥2,999"
PIZZERIA SPONTINI カスケード原宿店,東京都渋谷区神宮前1-10-37,3.52,119,"￥1,000～￥1,999"
イルキャンティ 代々木公園店,東京都渋谷区富ケ谷1-44-6,3.18,58,"￥3,000～￥3,999"
ビストロガブリ 初台店,東京都渋谷区初台1-37-11,3.06,10,"￥3,000～￥3,999"
8528,東京都渋谷区宇田川町33-13,3.06,6,"￥3,000～￥3,999"
ゼックス代官山 サルヴァトーレクオモブロス,東京都渋谷区猿楽町11-1,3.54,164,"￥6,000～￥7,999"
イタリア食堂ジュン,東京都渋谷区本町2-46-1,3.06,11,"￥3,000～￥3,999"
goo ITALIANO 渋谷店,東京都渋谷区渋谷1-11-3,3.53,84,"￥4,000～￥4,999"
キャンティ・ノーノ,東京都渋谷区幡ケ谷2-56-5,3.08,26,"￥3,000～￥3,999"
キャンティクアトロ・シェルクラブ,東京都渋谷区笹塚1-50-1,3.29,65,"￥3,000～￥3,999"
バール デ ブー,東京都渋谷区恵比寿南1-8-4,3.22,54,"￥3,000～￥3,999"
1966 DOMANI,東京都渋谷区桜丘町3-4,3.07,11,"￥3,000～￥3,999"
キャンティ・デュエ,東京都渋谷区笹塚2-7-9,3.08,31,"￥3,000～￥3,999"
ノーティ,東京都渋谷区代々木1-31-13,3.04,18,"￥4,000～￥4,999"
CONA 幡ヶ谷店,東京都渋谷区幡ヶ谷2-7-10,3.08,47,"￥2,000～￥2,999"
ペッシェドーロ 新宿店,東京都渋谷区代々木2-2-1,3.47,94,"￥3,000～￥3,999"
DINING&BAR　ZION,東京都渋谷区上原1-35-6,3.04,1,"￥2,000～￥2,999"
Ue CONA 渋谷道玄坂離れ,東京都渋谷区道玄坂1-17-9,3.21,60,"￥2,000～￥2,999"
ワインバー ブーラン,東京都渋谷区神宮前5-6-5,-,5,"￥5,000～￥5,999"
マイアミガーデン 渋谷駅前店,東京都渋谷区道玄坂2-3-1,3.01,33,"￥2,000～￥2,999"
テトテ アパートメント,東京都渋谷区恵比寿3-1-4,3.06,5,"￥3,000～￥3,999"
タパス＆タパス 渋谷宮益坂店,東京都渋谷区渋谷1-13-9,3.08,37,"￥2,000～￥2,999"
ピザ スライス,東京都渋谷区猿楽町1-3,3.58,73,"￥1,000～￥1,999"
カプリチョーザ 渋谷本店,東京都渋谷区東1-3-1,3.08,34,"￥1,000～￥1,999"
金の蔵 渋谷109前店Part1,東京都渋谷区宇田川町26-2,-, - ,"￥2,000～￥2,999"
ヴァカンツァ,東京都渋谷区恵比寿4-27-2,3.58,264,"￥4,000～￥4,999"
800°ディグリーズ ナポリタン ピッツェリア,東京都渋谷区千駄ヶ谷5-24-55,3.54,120,"￥2,000～￥2,999"
リストランテ・エ・ピッツェリア ダ・イーヴォ,東京都渋谷区広尾1-6-10,3.63,183,"￥10,000～￥14,999"
サントロペ,東京都渋谷区恵比寿南1-6-1,3.08,27,"￥2,000～￥2,999"
ドミノ・ピザ 恵比寿店,東京都渋谷区,3.00,2,-
ピッツェリア・ロマーナ・イル・ペンティート,東京都渋谷区代々木3-1-1,3.66,123,"￥6,000～￥7,999"
渋谷チーズスタンド,東京都渋谷区神山町5-8,3.58,143,"￥3,000～￥3,999"
楽天カフェ,東京都渋谷区神南1-20-6,3.06,65,"￥1,000～￥1,999"
きんくら酒場　金の蔵 渋谷東口２号店,東京都渋谷区渋谷1-12-4,3.00,9,"￥2,000～￥2,999"
ピザブレッド工房,東京都渋谷区東2-17-12,-,4,-
コントン,東京都渋谷区西原3-24-12,3.06,7,"￥2,000～￥2,999"
ボナペティ,東京都渋谷区恵比寿西1-13-6,3.06,9,"￥5,000～￥5,999"
ソラピッツァ,東京都渋谷区神宮前2-19-5,-,1,-
トウキョウ・アパートメント・カフェ,東京都渋谷区神宮前1-11-11,3.11,74,"￥1,000～￥1,999"
プルクル,東京都渋谷区代々木1-28-9,3.58,139, ～￥999
ジャンク カフェ トーキョー,東京都渋谷区円山町3-2,3.03,3,-
ロイヤルガーデンカフェ 渋谷店,東京都渋谷区宇田川町4-3,3.27,163,"￥2,000～￥2,999"
Famiglia,東京都渋谷区神宮前2-19-15,3.03,8,"￥6,000～￥7,999"
ペッシェドーロ 渋谷東急東横店,東京都渋谷区渋谷2-24-1,3.07,15,"￥2,000～￥2,999"
ポポラーレ,東京都渋谷区本町3-44-2,3.00,11,"￥2,000～￥2,999"
イルジャン,東京都渋谷区恵比寿南1-4-3,3.14,4,"￥4,000～￥4,999"
金の蔵 渋谷東口店,東京都渋谷区渋谷1-14,3.01,1,"￥2,000～￥2,999"
シェーキーズ 渋谷宇田川店,東京都渋谷区宇田川町32-15,3.01,42, ～￥999
バーチョ ディ　ジュリエッタ 恵比寿店,東京都渋谷区恵比寿4-20-2,3.53,49,"￥5,000～￥5,999"
エンボカ東京,東京都渋谷区元代々木16-16,3.64,182,"￥6,000～￥7,999"
マイアミガーデン 渋谷２号店,東京都渋谷区宇田川町26-9,3.00,16,"￥1,000～￥1,999"
CONA 渋谷百軒店,東京都渋谷区道玄坂2-19-3,3.05,5,"￥3,000～￥3,999"
アル・フォルノ,東京都渋谷区桜丘町2-3,3.59,109,"￥3,000～￥3,999"
ラ・パウザ 原宿竹下通り店,東京都渋谷区神宮前1-19-8,3.00,16,"￥1,000～￥1,999"
CONA 渋谷店,東京都渋谷区道玄坂2-7-5,3.50,224,"￥2,000～￥2,999"
ボナペティートパパ 笹塚店,東京都渋谷区笹塚1-10-6,3.09,33,"￥3,000～￥3,999"
シブヤ イチマルイチ,東京都渋谷区宇田川町34-6,-, - ,"￥3,000～￥3,999"
アキッチョ 笹塚店,東京都渋谷区笹塚2-10-6,-,2,-
PIZZERIA&BAR CERTO! 代々木八幡店,東京都渋谷区富ヶ谷1-53-5,3.00,8,"￥3,000～￥3,999"
金の蔵 渋谷桜丘店,東京都渋谷区桜丘町16-13,3.00,1,"￥2,000～￥2,999"
ピザハット 恵比寿店,東京都渋谷区恵比寿3-42-1,-,1,-
レストランausu,東京都渋谷区千駄ヶ谷4-20-2,3.01,11,"￥3,000～￥3,999"
みんなのKitchen,東京都渋谷区神泉10-16,3.00,15,"￥3,000～￥3,999"
金の蔵 渋谷駅新南口店,東京都渋谷区渋谷3-28-7,3.00,10,"￥2,000～￥2,999"
ピオッピーノ,東京都渋谷区神泉町20-21,3.12,39,"￥2,000～￥2,999"
金の蔵 恵比寿店,東京都渋谷区恵比寿西1-13-2,-,2,"￥2,000～￥2,999"
パンツェロッテリア,東京都渋谷区松濤2-14-12,3.38,17,"￥4,000～￥4,999"
cafe & wine dance,東京都渋谷区代々木5-64-4,3.01,14,-
金の蔵 渋谷宇田川町店,東京都渋谷区宇田川町32-15,-, - ,"￥2,000～￥2,999"
パルテノペ 恵比寿店,東京都渋谷区恵比寿1-22-20,3.64,560,"￥6,000～￥7,999"
金の蔵 渋谷センター街店,東京都渋谷区宇田川町13-11,-,2,"￥2,000～￥2,999"
イタリアンバル バル道,東京都品川区東大井5-17-3,3.10,28,"￥3,000～￥3,999"
ルーティンダイニング,東京都品川区旗の台6-33-11,3.34,55,"￥3,000～￥3,999"
CONA 五反田店,東京都品川区西五反田2-18-3,-, - ,"￥2,000～￥2,999"
マーノ・マッジョ 大崎店,東京都品川区大崎1-11-1,3.17,42,"￥1,000～￥1,999"
ドン コナ コネリー,東京都品川区東五反田2-1-2,3.19,36,"￥3,000～￥3,999"
エスカロール,東京都品川区南大井6-26-2,3.08,22,"￥1,000～￥1,999"
ターヴォラ サンイチマル,東京都品川区大井3-4-9,3.06,8,"￥3,000～￥3,999"
トラットリア アリエッタ,東京都品川区東五反田2-5-2,3.52,145,"￥4,000～￥4,999"
ピッツェリア・アリエッタ,東京都品川区東五反田2-5-1,3.52,108,"￥4,000～￥4,999"
炭焼きイタリアン酒場 炭リッチ 青物横丁店,東京都品川区南品川3-5-35,3.05,8,"￥3,000～￥3,999"
トラットリア・イタリア 目黒店,東京都品川区上大崎2-24-1,3.09,59,"￥4,000～￥4,999"
PIZZERIA Bakka M'unica,東京都品川区東大井1-3-17,3.58,40,"￥3,000～￥3,999"
ベッラベーラ 大崎店,東京都品川区大崎2-1-1,3.01,39,"￥3,000～￥3,999"
イルキャンティ 大崎,東京都品川区大崎2-1-3,3.04,24,"￥3,000～￥3,999"
SALVATORE CUOMO & BAR 大井町店,東京都品川区大井1-1-1,3.07,81,"￥3,000～￥3,999"
ピッツァマン オオイマチ,東京都品川区大井1-11-8,3.59,173,"￥3,000～￥3,999"
ピッツァ ママノ,東京都品川区中延5-7-5,-, - ,-
アップサイド,東京都品川区戸越2-6-13,3.05,4,"￥4,000～￥4,999"
チャッピーノ,東京都品川区二葉1-23-18,3.06,4,"￥3,000～￥3,999"
デビルクラフト 五反田店,東京都品川区西五反田2-7-8,3.30,20,"￥4,000～￥4,999"
Alba,東京都品川区小山3-25-4,3.04,2,"￥2,000～￥2,999"
バラチエ,東京都品川区二葉2-7-17,3.01,4,-
金の蔵 目黒店,東京都品川区上大崎2-15-20,-, - ,"￥2,000～￥2,999"
本田飲食堂,東京都品川区小山4-8-18,3.06,5,"￥3,000～￥3,999"
ピザ キュー,東京都品川区小山4-9-1,3.06,2,-
Oca,東京都品川区中延2-8-13,3.51,22,"￥4,000～￥4,999"
金の蔵 大井町東口駅前店,東京都品川区東大井5-3-7,-, - ,"￥2,000～￥2,999"
ピッツェリア恭子 パッシオーネ エ アモーレ,東京都品川区戸越1-19-24,-, - ,"￥6,000～￥7,999"
デル ペッシェ,東京都品川区西五反田2-15-9,3.50,34,"￥3,000～￥3,999"
オリガノ,東京都品川区大井1-20-29,3.31,56,"￥1,000～￥1,999"
ドミノピザ 新馬場駅前店,東京都品川区北品川2-16-1,-,1,-
ナポリの窯 五反田店,東京都品川区東五反田4-9-8,-, - ,-
Gods,東京都品川区東大井2-28-5,-, - ,-
タパス＆タパス 目黒店,東京都品川区上大崎2-25-5,3.07,42,"￥2,000～￥2,999"
スパゲッティ オリーブ,東京都品川区南品川2-7-12,3.02,7,"￥1,000～￥1,999"
SALVATORE CUOMO & BAR 武蔵小山,東京都品川区小山3-6-15,3.08,39,"￥3,000～￥3,999"
スパゲッテェリア・ピアノピアノ,東京都品川区西五反田4-30-7,3.09,24,-
ピザーラ 五反田店,東京都品川区西五反田2-23-11,3.00,3,"￥2,000～￥2,999"
ラ・パウザ 大崎店,東京都品川区大崎2-10-1,3.02,18,"￥1,000～￥1,999"
ラ・トリプレッタ,東京都品川区小山3-13-12,3.78,176,"￥4,000～￥4,999"
パパミラノ 大井町店,東京都品川区大井1-2-1,3.02,24,"￥3,000～￥3,999"
BISTRON ハンバーグ＆PIZZA　 品川店,東京都品川区八潮5-5-3,-,1,"￥2,000～￥2,999"
ピザーラ 大井,東京都品川区南大井5-22-5,-,1,-
パレルモ プラス,東京都品川区小山3-2-6,3.06,1,"￥3,000～￥3,999"
Bar Andy,東京都品川区旗の台5-13-12,3.22,37,"￥3,000～￥3,999"
ジョイヤ,東京都品川区南大井6-24-1,3.36,62,"￥3,000～￥3,999"
ピッツェリア ベントエマーレ,東京都品川区西五反田5-26-10,3.79,160,"￥3,000～￥3,999"
